1,1.4533,1.4499,1.4498,1.4522,1.4479,1.45062,0.001704
2,0.9456,0.9454,0.943,0.9457,0.9409,0.94412,0.001736
3,0.7443,0.7459,0.7437,0.746,0.7416,0.7443,0.00132
4,0.6317,0.6313,0.6285,0.6314,0.6284,0.63026,0.001448
5,0.5557,0.5549,0.5543,0.5573,0.5539,0.55522,0.001024
6,0.5007,0.5022,0.5007,0.5011,0.4975,0.50044,0.001176
7,0.4597,0.4595,0.4586,0.4614,0.4579,0.45942,0.000936
8,0.4288,0.4271,0.4256,0.4277,0.4256,0.42696,0.001088
9,0.4015,0.3997,0.3973,0.4012,0.3988,0.3997,0.00132
10,0.3766,0.3781,0.3773,0.3776,0.3775,0.37742,0.000376
11,0.3563,0.3577,0.3573,0.358,0.3562,0.3571,0.00068
12,0.3434,0.3393,0.3415,0.3411,0.34,0.34106,0.001128
13,0.3258,0.3274,0.3256,0.3258,0.3257,0.32606,0.000536
14,0.3117,0.3132,0.3117,0.3131,0.3124,0.31242,0.000584
15,0.3011,0.3013,0.2989,0.3025,0.3005,0.30086,0.000928
16,0.29,0.2901,0.289,0.2928,0.2904,0.29046,0.000936
17,0.28,0.281,0.2817,0.282,0.2795,0.28084,0.000872
18,0.2715,0.2736,0.2714,0.2729,0.2723,0.27234,0.000728
19,0.2628,0.2637,0.2636,0.2648,0.2634,0.26366,0.000472
20,0.2565,0.2571,0.2575,0.2574,0.2555,0.2568,0.00064
21,0.2488,0.2501,0.2482,0.252,0.2501,0.24984,0.001072
22,0.2435,0.2442,0.2422,0.2433,0.2429,0.24322,0.000536
23,0.2356,0.2376,0.2376,0.238,0.2382,0.2374,0.00072
24,0.2316,0.2323,0.231,0.2335,0.2323,0.23214,0.000672
25,0.228,0.2267,0.2265,0.2276,0.2256,0.22688,0.000736
26,0.2211,0.2246,0.2219,0.2227,0.2206,0.22218,0.001176
27,0.2171,0.2167,0.2184,0.2185,0.2181,0.21776,0.000688
28,0.2134,0.2127,0.2134,0.2136,0.2129,0.2132,0.00032
29,0.2083,0.2098,0.2085,0.209,0.2089,0.2089,0.0004
30,0.2053,0.2034,0.2042,0.2053,0.2055,0.20474,0.000752
31,0.201,0.2023,0.2,0.2032,0.201,0.2015,0.001
32,0.1987,0.1989,0.1987,0.1989,0.1987,0.19878,0.000096
33,0.1939,0.1945,0.1939,0.1959,0.1948,0.1946,0.0006
34,0.1909,0.1921,0.1914,0.1911,0.1914,0.19138,0.000304
35,0.1892,0.189,0.1881,0.1899,0.1886,0.18896,0.000488
36,0.1845,0.185,0.1853,0.1867,0.1853,0.18536,0.000536
37,0.1839,0.1826,0.1828,0.1826,0.1828,0.18294,0.000384
38,0.1807,0.1813,0.1784,0.1803,0.1802,0.18018,0.000712
1,,0.1766,0.1783,0.1801,,0.1783333333,0.0011777778
2,,,0.1759,0.1761,,0.176,0.0001
3,,,0.1723,0.1741,,0.1732,0.0009
4,,,0.1707,0.1723,,0.1715,0.0008
5,,,0.1691,0.1686,,0.16885,0.00025
6,,,0.1663,0.1677,,0.167,0.0007
7,,,0.1654,0.1651,,0.16525,0.00015
8,,,0.1626,0.1633,,0.16295,0.00035
9,,,0.1603,0.1622,,0.16125,0.00095
10,,,0.1602,0.1604,,0.1603,0.0001
11,,,0.1573,0.1572,,0.15725,0.00005
12,,,0.1552,0.1563,,0.15575,0.00055
13,,,0.1523,,,0.1523,0
14,,,0.1528,,,0.1528,0
15,,,,,,,
16,,,,,,,
17,,,,,,,
18,,,,,,,
19,,,,,,,
20,,,,,,,
21,,,,,,,
22,,,,,,,
23,,,,,,,
24,,,,,,,
25,,,,,,,
26,,,,,,,
27,,,,,,,
28,,,,,,,
29,,,,,,,
30,,,,,,,
31,,,,,,,
32,,,,,,,
33,,,,,,,
34,,,,,,,
35,,,,,,,
36,,,,,,,
37,,,,,,,
38,,,,,,,
39,,,,,,,
1,,,,,,,
2,,,,,,,
3,,,,,,,
4,,,,,,,
5,,,,,,,
6,,,,,,,
7,,,,,,,
8,,,,,,,
9,,,,,,,
10,,,,,,,
11,,,,,,,
12,,,,,,,
13,,,,,,,
14,,,,,,,
15,,,,,,,
16,,,,,,,
17,,,,,,,
18,,,,,,,
19,,,,,,,
20,,,,,,,
21,,,,,,,
22,,,,,,,
23,,,,,,,
24,,,,,,,
25,,,,,,,
26,,,,,,,
27,,,,,,,
28,,,,,,,
29,,,,,,,
30,,,,,,,
31,,,,,,,
32,,,,,,,
33,,,,,,,
34,,,,,,,
35,,,,,,,
36,,,,,,,
37,,,,,,,
38,,,,,,,
39,,,,,,,
40,,,,,,,
41,,,,,,,
42,,,,,,,
43,,,,,,,
44,,,,,,,
45,,,,,,,
46,,,,,,,
47,,,,,,,
48,,,,,,,
49,,,,,,,
50,,,,,,,
51,,,,,,,
52,,,,,,,
1,,,,,,,
2,,,,,,,
3,,,,,,,
4,,,,,,,
5,,,,,,,
6,,,,,,,
7,,,,,,,
8,,,,,,,
9,,,,,,,
10,,,,,,,
11,,,,,,,
12,,,,,,,
13,,,,,,,
14,,,,,,,
15,,,,,,,
16,,,,,,,
17,,,,,,,
